group,function,value,sample_time_nanos,iteration_count
Tokenization,Nom5FoldIterator,,153633.0,128
Tokenization,Nom5FoldIterator,,145944.0,129
Tokenization,Nom5FoldIterator,,191838.0,130
Tokenization,Nom5FoldIterator,,162761.0,131
Tokenization,Nom5FoldIterator,,152565.0,132
Tokenization,Nom5FoldIterator,,148441.0,133
Tokenization,Nom5FoldIterator,,148639.0,134
Tokenization,Nom5FoldIterator,,149684.0,135
Tokenization,Nom5FoldIterator,,150692.0,136
Tokenization,Nom5FoldIterator,,151937.0,137
Tokenization,Nom5FoldIterator,,153005.0,138
Tokenization,Nom5FoldIterator,,154200.0,139
Tokenization,Nom5FoldIterator,,155179.0,140
Tokenization,Nom5FoldIterator,,159762.0,141
Tokenization,Nom5FoldIterator,,158075.0,142
Tokenization,Nom5FoldIterator,,159186.0,143
Tokenization,Nom5FoldIterator,,159729.0,144
Tokenization,Nom5FoldIterator,,160816.0,145
Tokenization,Nom5FoldIterator,,162117.0,146
Tokenization,Nom5FoldIterator,,163460.0,147
Tokenization,Nom5FoldIterator,,164348.0,148
Tokenization,Nom5FoldIterator,,165044.0,149
Tokenization,Nom5FoldIterator,,166665.0,150
Tokenization,Nom5FoldIterator,,168192.0,151
Tokenization,Nom5FoldIterator,,171033.0,152
Tokenization,Nom5FoldIterator,,170195.0,153
Tokenization,Nom5FoldIterator,,170975.0,154
Tokenization,Nom5FoldIterator,,172047.0,155
Tokenization,Nom5FoldIterator,,173001.0,156
Tokenization,Nom5FoldIterator,,174364.0,157
Tokenization,Nom5FoldIterator,,175452.0,158
Tokenization,Nom5FoldIterator,,176679.0,159
Tokenization,Nom5FoldIterator,,178752.0,160
Tokenization,Nom5FoldIterator,,182945.0,161
Tokenization,Nom5FoldIterator,,183063.0,162
Tokenization,Nom5FoldIterator,,184402.0,163
Tokenization,Nom5FoldIterator,,185317.0,164
Tokenization,Nom5FoldIterator,,237300.0,165
Tokenization,Nom5FoldIterator,,195692.0,166
Tokenization,Nom5FoldIterator,,230527.0,167
Tokenization,Nom5FoldIterator,,189546.0,168
Tokenization,Nom5FoldIterator,,222479.0,169
Tokenization,Nom5FoldIterator,,277974.0,170
Tokenization,Nom5FoldIterator,,197062.0,171
Tokenization,Nom5FoldIterator,,284718.0,172
Tokenization,Nom5FoldIterator,,197513.0,173
Tokenization,Nom5FoldIterator,,195941.0,174
Tokenization,Nom5FoldIterator,,195157.0,175
Tokenization,Nom5FoldIterator,,196238.0,176
Tokenization,Nom5FoldIterator,,197708.0,177
Tokenization,Nom5FoldIterator,,205727.0,178
Tokenization,Nom5FoldIterator,,200687.0,179
Tokenization,Nom5FoldIterator,,201904.0,180
Tokenization,Nom5FoldIterator,,201753.0,181
Tokenization,Nom5FoldIterator,,202867.0,182
Tokenization,Nom5FoldIterator,,204129.0,183
Tokenization,Nom5FoldIterator,,205362.0,184
Tokenization,Nom5FoldIterator,,206411.0,185
Tokenization,Nom5FoldIterator,,207339.0,186
Tokenization,Nom5FoldIterator,,218913.0,187
Tokenization,Nom5FoldIterator,,227692.0,188
Tokenization,Nom5FoldIterator,,212457.0,189
Tokenization,Nom5FoldIterator,,211627.0,190
Tokenization,Nom5FoldIterator,,212728.0,191
Tokenization,Nom5FoldIterator,,213831.0,192
Tokenization,Nom5FoldIterator,,215296.0,193
Tokenization,Nom5FoldIterator,,216143.0,194
Tokenization,Nom5FoldIterator,,217109.0,195
Tokenization,Nom5FoldIterator,,218293.0,196
Tokenization,Nom5FoldIterator,,219549.0,197
Tokenization,Nom5FoldIterator,,220565.0,198
Tokenization,Nom5FoldIterator,,221519.0,199
Tokenization,Nom5FoldIterator,,222564.0,200
Tokenization,Nom5FoldIterator,,223445.0,201
Tokenization,Nom5FoldIterator,,224611.0,202
Tokenization,Nom5FoldIterator,,226335.0,203
Tokenization,Nom5FoldIterator,,327214.0,204
Tokenization,Nom5FoldIterator,,384984.0,205
Tokenization,Nom5FoldIterator,,392982.0,206
Tokenization,Nom5FoldIterator,,231300.0,207
Tokenization,Nom5FoldIterator,,231115.0,208
Tokenization,Nom5FoldIterator,,232872.0,209
Tokenization,Nom5FoldIterator,,236204.0,210
Tokenization,Nom5FoldIterator,,235235.0,211
Tokenization,Nom5FoldIterator,,235663.0,212
Tokenization,Nom5FoldIterator,,236219.0,213
Tokenization,Nom5FoldIterator,,237433.0,214
Tokenization,Nom5FoldIterator,,238250.0,215
Tokenization,Nom5FoldIterator,,239377.0,216
Tokenization,Nom5FoldIterator,,240625.0,217
Tokenization,Nom5FoldIterator,,244709.0,218
Tokenization,Nom5FoldIterator,,253839.0,219
Tokenization,Nom5FoldIterator,,243692.0,220
Tokenization,Nom5FoldIterator,,244902.0,221
Tokenization,Nom5FoldIterator,,245638.0,222
Tokenization,Nom5FoldIterator,,246458.0,223
Tokenization,Nom5FoldIterator,,247903.0,224
Tokenization,Nom5FoldIterator,,249469.0,225
Tokenization,Nom5FoldIterator,,250376.0,226
Tokenization,Nom5FoldIterator,,252244.0,227
Tokenization,Nom5FoldIterator,,253061.0,228
Tokenization,Nom5FoldIterator,,254621.0,229
Tokenization,Nom5FoldIterator,,255638.0,230
Tokenization,Nom5FoldIterator,,283448.0,231
Tokenization,Nom5FoldIterator,,319017.0,232
Tokenization,Nom5FoldIterator,,258754.0,233
Tokenization,Nom5FoldIterator,,259371.0,234
Tokenization,Nom5FoldIterator,,278831.0,235
Tokenization,Nom5FoldIterator,,267658.0,236
Tokenization,Nom5FoldIterator,,347271.0,237
Tokenization,Nom5FoldIterator,,490752.0,238
Tokenization,Nom5FoldIterator,,491664.0,239
Tokenization,Nom5FoldIterator,,453078.0,240
Tokenization,Nom5FoldIterator,,269988.0,241
Tokenization,Nom5FoldIterator,,272979.0,242
Tokenization,Nom5FoldIterator,,294943.0,243
Tokenization,Nom5FoldIterator,,288236.0,244
Tokenization,Nom5FoldIterator,,271467.0,245
Tokenization,Nom5FoldIterator,,273210.0,246
Tokenization,Nom5FoldIterator,,275444.0,247
Tokenization,Nom5FoldIterator,,384212.0,248
Tokenization,Nom5FoldIterator,,525316.0,249
Tokenization,Nom5FoldIterator,,526499.0,250
Tokenization,Nom5FoldIterator,,449429.0,251
Tokenization,Nom5FoldIterator,,299316.0,252
Tokenization,Nom5FoldIterator,,283240.0,253
Tokenization,Nom5FoldIterator,,295021.0,254
Tokenization,Nom5FoldIterator,,338906.0,255
Tokenization,Nom5FoldIterator,,332966.0,256
Tokenization,Nom5FoldIterator,,317663.0,257
Tokenization,Nom5FoldIterator,,287608.0,258
Tokenization,Nom5FoldIterator,,289045.0,259
Tokenization,Nom5FoldIterator,,289631.0,260
Tokenization,Nom5FoldIterator,,294170.0,261
Tokenization,Nom5FoldIterator,,336668.0,262
Tokenization,Nom5FoldIterator,,312812.0,263
Tokenization,Nom5FoldIterator,,292742.0,264
Tokenization,Nom5FoldIterator,,293505.0,265
Tokenization,Nom5FoldIterator,,295692.0,266
Tokenization,Nom5FoldIterator,,295934.0,267
Tokenization,Nom5FoldIterator,,306894.0,268
Tokenization,Nom5FoldIterator,,305562.0,269
Tokenization,Nom5FoldIterator,,302087.0,270
Tokenization,Nom5FoldIterator,,319982.0,271
Tokenization,Nom5FoldIterator,,309519.0,272
Tokenization,Nom5FoldIterator,,310780.0,273
Tokenization,Nom5FoldIterator,,310956.0,274
Tokenization,Nom5FoldIterator,,307902.0,275
Tokenization,Nom5FoldIterator,,371958.0,276
Tokenization,Nom5FoldIterator,,428579.0,277
Tokenization,Nom5FoldIterator,,315795.0,278
Tokenization,Nom5FoldIterator,,310701.0,279
Tokenization,Nom5FoldIterator,,310750.0,280
Tokenization,Nom5FoldIterator,,312030.0,281
Tokenization,Nom5FoldIterator,,337183.0,282
Tokenization,Nom5FoldIterator,,324796.0,283
Tokenization,Nom5FoldIterator,,374144.0,284
Tokenization,Nom5FoldIterator,,317670.0,285
Tokenization,Nom5FoldIterator,,342369.0,286
Tokenization,Nom5FoldIterator,,341080.0,287
Tokenization,Nom5FoldIterator,,365958.0,288
Tokenization,Nom5FoldIterator,,328309.0,289
Tokenization,Nom5FoldIterator,,365306.0,290
Tokenization,Nom5FoldIterator,,353112.0,291
Tokenization,Nom5FoldIterator,,335723.0,292
Tokenization,Nom5FoldIterator,,328458.0,293
Tokenization,Nom5FoldIterator,,325494.0,294
Tokenization,Nom5FoldIterator,,350702.0,295
Tokenization,Nom5FoldIterator,,329653.0,296
Tokenization,Nom5FoldIterator,,328481.0,297
Tokenization,Nom5FoldIterator,,329597.0,298
Tokenization,Nom5FoldIterator,,342129.0,299
Tokenization,Nom5FoldIterator,,334732.0,300
Tokenization,Nom5FoldIterator,,338137.0,301
Tokenization,Nom5FoldIterator,,334303.0,302
Tokenization,Nom5FoldIterator,,335735.0,303
Tokenization,Nom5FoldIterator,,336811.0,304
Tokenization,Nom5FoldIterator,,337956.0,305
Tokenization,Nom5FoldIterator,,355464.0,306
Tokenization,Nom5FoldIterator,,341157.0,307
Tokenization,Nom5FoldIterator,,342160.0,308
Tokenization,Nom5FoldIterator,,343866.0,309
Tokenization,Nom5FoldIterator,,344323.0,310
Tokenization,Nom5FoldIterator,,345225.0,311
Tokenization,Nom5FoldIterator,,346209.0,312
Tokenization,Nom5FoldIterator,,347539.0,313
