group,function,value,sample_time_nanos,iteration_count
Tokenization,SingleInlineIterator,,62341.0,133
Tokenization,SingleInlineIterator,,55339.0,134
Tokenization,SingleInlineIterator,,43973.0,135
Tokenization,SingleInlineIterator,,43295.0,136
Tokenization,SingleInlineIterator,,44113.0,137
Tokenization,SingleInlineIterator,,44100.0,138
Tokenization,SingleInlineIterator,,43831.0,139
Tokenization,SingleInlineIterator,,45054.0,140
Tokenization,SingleInlineIterator,,47309.0,141
Tokenization,SingleInlineIterator,,45348.0,142
Tokenization,SingleInlineIterator,,45526.0,143
Tokenization,SingleInlineIterator,,45935.0,144
Tokenization,SingleInlineIterator,,46350.0,145
Tokenization,SingleInlineIterator,,46254.0,146
Tokenization,SingleInlineIterator,,60904.0,147
Tokenization,SingleInlineIterator,,48110.0,148
Tokenization,SingleInlineIterator,,98542.0,149
Tokenization,SingleInlineIterator,,90860.0,150
Tokenization,SingleInlineIterator,,45468.0,151
Tokenization,SingleInlineIterator,,44986.0,152
Tokenization,SingleInlineIterator,,45704.0,153
Tokenization,SingleInlineIterator,,69449.0,154
Tokenization,SingleInlineIterator,,52011.0,155
Tokenization,SingleInlineIterator,,51396.0,156
Tokenization,SingleInlineIterator,,51466.0,157
Tokenization,SingleInlineIterator,,74682.0,158
Tokenization,SingleInlineIterator,,52429.0,159
Tokenization,SingleInlineIterator,,52675.0,160
Tokenization,SingleInlineIterator,,57873.0,161
Tokenization,SingleInlineIterator,,54944.0,162
Tokenization,SingleInlineIterator,,68358.0,163
Tokenization,SingleInlineIterator,,53354.0,164
Tokenization,SingleInlineIterator,,53106.0,165
Tokenization,SingleInlineIterator,,53789.0,166
Tokenization,SingleInlineIterator,,54375.0,167
Tokenization,SingleInlineIterator,,54663.0,168
Tokenization,SingleInlineIterator,,55022.0,169
Tokenization,SingleInlineIterator,,55207.0,170
Tokenization,SingleInlineIterator,,55837.0,171
Tokenization,SingleInlineIterator,,55794.0,172
Tokenization,SingleInlineIterator,,56166.0,173
Tokenization,SingleInlineIterator,,56378.0,174
Tokenization,SingleInlineIterator,,56891.0,175
Tokenization,SingleInlineIterator,,56926.0,176
Tokenization,SingleInlineIterator,,57450.0,177
Tokenization,SingleInlineIterator,,57716.0,178
Tokenization,SingleInlineIterator,,57904.0,179
Tokenization,SingleInlineIterator,,57754.0,180
Tokenization,SingleInlineIterator,,58641.0,181
Tokenization,SingleInlineIterator,,58825.0,182
Tokenization,SingleInlineIterator,,58573.0,183
Tokenization,SingleInlineIterator,,59462.0,184
Tokenization,SingleInlineIterator,,59877.0,185
Tokenization,SingleInlineIterator,,60111.0,186
Tokenization,SingleInlineIterator,,60375.0,187
Tokenization,SingleInlineIterator,,61130.0,188
Tokenization,SingleInlineIterator,,61750.0,189
Tokenization,SingleInlineIterator,,61864.0,190
Tokenization,SingleInlineIterator,,62043.0,191
Tokenization,SingleInlineIterator,,62027.0,192
Tokenization,SingleInlineIterator,,62482.0,193
Tokenization,SingleInlineIterator,,62771.0,194
Tokenization,SingleInlineIterator,,63469.0,195
Tokenization,SingleInlineIterator,,63612.0,196
Tokenization,SingleInlineIterator,,75490.0,197
Tokenization,SingleInlineIterator,,61908.0,198
Tokenization,SingleInlineIterator,,62384.0,199
Tokenization,SingleInlineIterator,,62512.0,200
Tokenization,SingleInlineIterator,,62141.0,201
Tokenization,SingleInlineIterator,,62459.0,202
Tokenization,SingleInlineIterator,,63738.0,203
Tokenization,SingleInlineIterator,,63908.0,204
Tokenization,SingleInlineIterator,,64107.0,205
Tokenization,SingleInlineIterator,,64851.0,206
Tokenization,SingleInlineIterator,,64341.0,207
Tokenization,SingleInlineIterator,,65227.0,208
Tokenization,SingleInlineIterator,,65134.0,209
Tokenization,SingleInlineIterator,,65666.0,210
Tokenization,SingleInlineIterator,,66064.0,211
Tokenization,SingleInlineIterator,,66526.0,212
Tokenization,SingleInlineIterator,,66252.0,213
Tokenization,SingleInlineIterator,,71211.0,214
Tokenization,SingleInlineIterator,,89582.0,215
Tokenization,SingleInlineIterator,,101308.0,216
Tokenization,SingleInlineIterator,,78760.0,217
Tokenization,SingleInlineIterator,,78899.0,218
Tokenization,SingleInlineIterator,,68007.0,219
Tokenization,SingleInlineIterator,,68321.0,220
Tokenization,SingleInlineIterator,,89323.0,221
Tokenization,SingleInlineIterator,,72397.0,222
Tokenization,SingleInlineIterator,,69360.0,223
Tokenization,SingleInlineIterator,,69333.0,224
Tokenization,SingleInlineIterator,,69908.0,225
Tokenization,SingleInlineIterator,,70159.0,226
Tokenization,SingleInlineIterator,,69971.0,227
Tokenization,SingleInlineIterator,,70852.0,228
Tokenization,SingleInlineIterator,,70962.0,229
Tokenization,SingleInlineIterator,,71017.0,230
Tokenization,SingleInlineIterator,,71679.0,231
Tokenization,SingleInlineIterator,,72052.0,232
Tokenization,SingleInlineIterator,,72587.0,233
Tokenization,SingleInlineIterator,,72520.0,234
Tokenization,SingleInlineIterator,,73247.0,235
Tokenization,SingleInlineIterator,,73007.0,236
Tokenization,SingleInlineIterator,,73218.0,237
Tokenization,SingleInlineIterator,,73589.0,238
Tokenization,SingleInlineIterator,,73883.0,239
Tokenization,SingleInlineIterator,,74336.0,240
Tokenization,SingleInlineIterator,,74616.0,241
Tokenization,SingleInlineIterator,,74709.0,242
Tokenization,SingleInlineIterator,,75075.0,243
Tokenization,SingleInlineIterator,,83479.0,244
Tokenization,SingleInlineIterator,,76054.0,245
Tokenization,SingleInlineIterator,,76039.0,246
Tokenization,SingleInlineIterator,,76500.0,247
Tokenization,SingleInlineIterator,,77451.0,248
Tokenization,SingleInlineIterator,,76945.0,249
Tokenization,SingleInlineIterator,,77112.0,250
Tokenization,SingleInlineIterator,,90459.0,251
Tokenization,SingleInlineIterator,,74938.0,252
Tokenization,SingleInlineIterator,,75493.0,253
Tokenization,SingleInlineIterator,,75853.0,254
Tokenization,SingleInlineIterator,,76183.0,255
Tokenization,SingleInlineIterator,,76319.0,256
Tokenization,SingleInlineIterator,,77187.0,257
Tokenization,SingleInlineIterator,,79371.0,258
Tokenization,SingleInlineIterator,,77423.0,259
Tokenization,SingleInlineIterator,,76833.0,260
Tokenization,SingleInlineIterator,,77948.0,261
Tokenization,SingleInlineIterator,,77980.0,262
Tokenization,SingleInlineIterator,,78448.0,263
Tokenization,SingleInlineIterator,,78724.0,264
Tokenization,SingleInlineIterator,,79283.0,265
Tokenization,SingleInlineIterator,,79303.0,266
Tokenization,SingleInlineIterator,,79602.0,267
Tokenization,SingleInlineIterator,,79283.0,268
Tokenization,SingleInlineIterator,,80304.0,269
Tokenization,SingleInlineIterator,,80692.0,270
Tokenization,SingleInlineIterator,,80636.0,271
Tokenization,SingleInlineIterator,,80892.0,272
Tokenization,SingleInlineIterator,,81269.0,273
Tokenization,SingleInlineIterator,,81727.0,274
Tokenization,SingleInlineIterator,,80886.0,275
Tokenization,SingleInlineIterator,,82118.0,276
Tokenization,SingleInlineIterator,,82466.0,277
Tokenization,SingleInlineIterator,,83109.0,278
Tokenization,SingleInlineIterator,,83083.0,279
Tokenization,SingleInlineIterator,,82906.0,280
Tokenization,SingleInlineIterator,,82762.0,281
Tokenization,SingleInlineIterator,,84013.0,282
Tokenization,SingleInlineIterator,,84288.0,283
Tokenization,SingleInlineIterator,,84617.0,284
Tokenization,SingleInlineIterator,,84798.0,285
Tokenization,SingleInlineIterator,,85126.0,286
Tokenization,SingleInlineIterator,,85368.0,287
Tokenization,SingleInlineIterator,,85524.0,288
Tokenization,SingleInlineIterator,,85820.0,289
Tokenization,SingleInlineIterator,,86218.0,290
Tokenization,SingleInlineIterator,,86100.0,291
Tokenization,SingleInlineIterator,,86606.0,292
Tokenization,SingleInlineIterator,,87309.0,293
Tokenization,SingleInlineIterator,,86693.0,294
Tokenization,SingleInlineIterator,,89735.0,295
Tokenization,SingleInlineIterator,,88670.0,296
Tokenization,SingleInlineIterator,,89465.0,297
Tokenization,SingleInlineIterator,,112052.0,298
Tokenization,SingleInlineIterator,,91962.0,299
Tokenization,SingleInlineIterator,,89955.0,300
Tokenization,SingleInlineIterator,,90480.0,301
Tokenization,SingleInlineIterator,,90078.0,302
Tokenization,SingleInlineIterator,,90295.0,303
Tokenization,SingleInlineIterator,,90315.0,304
Tokenization,SingleInlineIterator,,89300.0,305
Tokenization,SingleInlineIterator,,90915.0,306
Tokenization,SingleInlineIterator,,90976.0,307
Tokenization,SingleInlineIterator,,91310.0,308
Tokenization,SingleInlineIterator,,91896.0,309
Tokenization,SingleInlineIterator,,92255.0,310
Tokenization,SingleInlineIterator,,92031.0,311
Tokenization,SingleInlineIterator,,92801.0,312
Tokenization,SingleInlineIterator,,92368.0,313
Tokenization,SingleInlineIterator,,93451.0,314
Tokenization,SingleInlineIterator,,93792.0,315
Tokenization,SingleInlineIterator,,93848.0,316
Tokenization,SingleInlineIterator,,94280.0,317
Tokenization,SingleInlineIterator,,93719.0,318
Tokenization,SingleInlineIterator,,94156.0,319
Tokenization,SingleInlineIterator,,94810.0,320
Tokenization,SingleInlineIterator,,107738.0,321
Tokenization,SingleInlineIterator,,99727.0,322
Tokenization,SingleInlineIterator,,99056.0,323
Tokenization,SingleInlineIterator,,99437.0,324
Tokenization,SingleInlineIterator,,100331.0,325
Tokenization,SingleInlineIterator,,103629.0,326
Tokenization,SingleInlineIterator,,101634.0,327
Tokenization,SingleInlineIterator,,102448.0,328
Tokenization,SingleInlineIterator,,102658.0,329
Tokenization,SingleInlineIterator,,102481.0,330
Tokenization,SingleInlineIterator,,103566.0,331
Tokenization,SingleInlineIterator,,103235.0,332
Tokenization,SingleInlineIterator,,103420.0,333
Tokenization,SingleInlineIterator,,102906.0,334
Tokenization,SingleInlineIterator,,104305.0,335
Tokenization,SingleInlineIterator,,104057.0,336
Tokenization,SingleInlineIterator,,105329.0,337
Tokenization,SingleInlineIterator,,104574.0,338
Tokenization,SingleInlineIterator,,106069.0,339
Tokenization,SingleInlineIterator,,180788.0,340
Tokenization,SingleInlineIterator,,170461.0,341
Tokenization,SingleInlineIterator,,106893.0,342
Tokenization,SingleInlineIterator,,106336.0,343
Tokenization,SingleInlineIterator,,122552.0,344
Tokenization,SingleInlineIterator,,121145.0,345
Tokenization,SingleInlineIterator,,107013.0,346
Tokenization,SingleInlineIterator,,106440.0,347
