group,function,value,sample_time_nanos,iteration_count
Tokenization,SingleIterator,,45083.0,152
Tokenization,SingleIterator,,44988.0,153
Tokenization,SingleIterator,,45282.0,154
Tokenization,SingleIterator,,45517.0,155
Tokenization,SingleIterator,,45956.0,156
Tokenization,SingleIterator,,46529.0,157
Tokenization,SingleIterator,,46549.0,158
Tokenization,SingleIterator,,46930.0,159
Tokenization,SingleIterator,,47119.0,160
Tokenization,SingleIterator,,50633.0,161
Tokenization,SingleIterator,,49411.0,162
Tokenization,SingleIterator,,49368.0,163
Tokenization,SingleIterator,,49614.0,164
Tokenization,SingleIterator,,50007.0,165
Tokenization,SingleIterator,,50181.0,166
Tokenization,SingleIterator,,50444.0,167
Tokenization,SingleIterator,,51940.0,168
Tokenization,SingleIterator,,51087.0,169
Tokenization,SingleIterator,,51866.0,170
Tokenization,SingleIterator,,51838.0,171
Tokenization,SingleIterator,,51906.0,172
Tokenization,SingleIterator,,52246.0,173
Tokenization,SingleIterator,,53704.0,174
Tokenization,SingleIterator,,53388.0,175
Tokenization,SingleIterator,,53213.0,176
Tokenization,SingleIterator,,53545.0,177
Tokenization,SingleIterator,,53632.0,178
Tokenization,SingleIterator,,54038.0,179
Tokenization,SingleIterator,,54216.0,180
Tokenization,SingleIterator,,55455.0,181
Tokenization,SingleIterator,,54779.0,182
Tokenization,SingleIterator,,54953.0,183
Tokenization,SingleIterator,,55581.0,184
Tokenization,SingleIterator,,55713.0,185
Tokenization,SingleIterator,,56415.0,186
Tokenization,SingleIterator,,56326.0,187
Tokenization,SingleIterator,,56392.0,188
Tokenization,SingleIterator,,56839.0,189
Tokenization,SingleIterator,,57854.0,190
Tokenization,SingleIterator,,57756.0,191
Tokenization,SingleIterator,,58588.0,192
Tokenization,SingleIterator,,58376.0,193
Tokenization,SingleIterator,,59133.0,194
Tokenization,SingleIterator,,59044.0,195
Tokenization,SingleIterator,,58999.0,196
Tokenization,SingleIterator,,59356.0,197
Tokenization,SingleIterator,,59572.0,198
