group,function,value,sample_time_nanos,iteration_count
Tokenization,SingleFindRegexTokenizer,,207266.0,204
Tokenization,SingleFindRegexTokenizer,,240671.0,205
Tokenization,SingleFindRegexTokenizer,,431141.0,206
Tokenization,SingleFindRegexTokenizer,,421424.0,207
Tokenization,SingleFindRegexTokenizer,,380430.0,208
Tokenization,SingleFindRegexTokenizer,,314214.0,209
Tokenization,SingleFindRegexTokenizer,,417636.0,210
Tokenization,SingleFindRegexTokenizer,,213930.0,211
Tokenization,SingleFindRegexTokenizer,,229666.0,212
Tokenization,SingleFindRegexTokenizer,,212661.0,213
Tokenization,SingleFindRegexTokenizer,,213074.0,214
Tokenization,SingleFindRegexTokenizer,,213520.0,215
Tokenization,SingleFindRegexTokenizer,,214419.0,216
Tokenization,SingleFindRegexTokenizer,,215559.0,217
Tokenization,SingleFindRegexTokenizer,,217474.0,218
Tokenization,SingleFindRegexTokenizer,,218036.0,219
Tokenization,SingleFindRegexTokenizer,,227567.0,220
Tokenization,SingleFindRegexTokenizer,,221947.0,221
Tokenization,SingleFindRegexTokenizer,,221591.0,222
Tokenization,SingleFindRegexTokenizer,,222035.0,223
Tokenization,SingleFindRegexTokenizer,,223865.0,224
Tokenization,SingleFindRegexTokenizer,,224513.0,225
Tokenization,SingleFindRegexTokenizer,,224643.0,226
Tokenization,SingleFindRegexTokenizer,,226085.0,227
Tokenization,SingleFindRegexTokenizer,,226448.0,228
Tokenization,SingleFindRegexTokenizer,,229011.0,229
Tokenization,SingleFindRegexTokenizer,,230254.0,230
Tokenization,SingleFindRegexTokenizer,,231038.0,231
Tokenization,SingleFindRegexTokenizer,,232837.0,232
Tokenization,SingleFindRegexTokenizer,,237198.0,233
Tokenization,SingleFindRegexTokenizer,,236525.0,234
Tokenization,SingleFindRegexTokenizer,,240673.0,235
Tokenization,SingleFindRegexTokenizer,,239016.0,236
Tokenization,SingleFindRegexTokenizer,,237300.0,237
Tokenization,SingleFindRegexTokenizer,,238697.0,238
Tokenization,SingleFindRegexTokenizer,,239594.0,239
Tokenization,SingleFindRegexTokenizer,,237646.0,240
Tokenization,SingleFindRegexTokenizer,,238941.0,241
Tokenization,SingleFindRegexTokenizer,,239394.0,242
Tokenization,SingleFindRegexTokenizer,,240828.0,243
Tokenization,SingleFindRegexTokenizer,,242926.0,244
Tokenization,SingleFindRegexTokenizer,,243593.0,245
Tokenization,SingleFindRegexTokenizer,,246245.0,246
Tokenization,SingleFindRegexTokenizer,,248199.0,247
Tokenization,SingleFindRegexTokenizer,,271375.0,248
Tokenization,SingleFindRegexTokenizer,,363126.0,249
Tokenization,SingleFindRegexTokenizer,,265310.0,250
Tokenization,SingleFindRegexTokenizer,,257684.0,251
Tokenization,SingleFindRegexTokenizer,,253800.0,252
Tokenization,SingleFindRegexTokenizer,,339166.0,253
Tokenization,SingleFindRegexTokenizer,,257130.0,254
Tokenization,SingleFindRegexTokenizer,,254419.0,255
Tokenization,SingleFindRegexTokenizer,,255063.0,256
Tokenization,SingleFindRegexTokenizer,,255356.0,257
Tokenization,SingleFindRegexTokenizer,,257087.0,258
Tokenization,SingleFindRegexTokenizer,,257942.0,259
Tokenization,SingleFindRegexTokenizer,,258523.0,260
Tokenization,SingleFindRegexTokenizer,,259025.0,261
Tokenization,SingleFindRegexTokenizer,,260552.0,262
Tokenization,SingleFindRegexTokenizer,,291335.0,263
Tokenization,SingleFindRegexTokenizer,,315922.0,264
Tokenization,SingleFindRegexTokenizer,,264451.0,265
Tokenization,SingleFindRegexTokenizer,,311010.0,266
Tokenization,SingleFindRegexTokenizer,,268844.0,267
Tokenization,SingleFindRegexTokenizer,,270489.0,268
Tokenization,SingleFindRegexTokenizer,,269427.0,269
Tokenization,SingleFindRegexTokenizer,,271569.0,270
Tokenization,SingleFindRegexTokenizer,,297494.0,271
Tokenization,SingleFindRegexTokenizer,,275488.0,272
Tokenization,SingleFindRegexTokenizer,,274618.0,273
Tokenization,SingleFindRegexTokenizer,,275090.0,274
Tokenization,SingleFindRegexTokenizer,,275562.0,275
Tokenization,SingleFindRegexTokenizer,,274379.0,276
Tokenization,SingleFindRegexTokenizer,,275105.0,277
Tokenization,SingleFindRegexTokenizer,,276517.0,278
Tokenization,SingleFindRegexTokenizer,,278478.0,279
Tokenization,SingleFindRegexTokenizer,,278772.0,280
Tokenization,SingleFindRegexTokenizer,,300566.0,281
Tokenization,SingleFindRegexTokenizer,,312675.0,282
Tokenization,SingleFindRegexTokenizer,,282551.0,283
Tokenization,SingleFindRegexTokenizer,,284805.0,284
Tokenization,SingleFindRegexTokenizer,,283701.0,285
Tokenization,SingleFindRegexTokenizer,,284228.0,286
Tokenization,SingleFindRegexTokenizer,,308598.0,287
Tokenization,SingleFindRegexTokenizer,,290646.0,288
Tokenization,SingleFindRegexTokenizer,,286804.0,289
Tokenization,SingleFindRegexTokenizer,,288516.0,290
Tokenization,SingleFindRegexTokenizer,,289637.0,291
Tokenization,SingleFindRegexTokenizer,,290128.0,292
Tokenization,SingleFindRegexTokenizer,,291552.0,293
Tokenization,SingleFindRegexTokenizer,,292360.0,294
Tokenization,SingleFindRegexTokenizer,,293475.0,295
Tokenization,SingleFindRegexTokenizer,,295014.0,296
Tokenization,SingleFindRegexTokenizer,,294761.0,297
Tokenization,SingleFindRegexTokenizer,,294981.0,298
Tokenization,SingleFindRegexTokenizer,,326900.0,299
Tokenization,SingleFindRegexTokenizer,,298536.0,300
Tokenization,SingleFindRegexTokenizer,,367841.0,301
Tokenization,SingleFindRegexTokenizer,,303505.0,302
Tokenization,SingleFindRegexTokenizer,,302520.0,303
Tokenization,SingleFindRegexTokenizer,,304440.0,304
Tokenization,SingleFindRegexTokenizer,,305079.0,305
Tokenization,SingleFindRegexTokenizer,,306278.0,306
Tokenization,SingleFindRegexTokenizer,,307598.0,307
Tokenization,SingleFindRegexTokenizer,,308577.0,308
Tokenization,SingleFindRegexTokenizer,,309123.0,309
Tokenization,SingleFindRegexTokenizer,,310738.0,310
Tokenization,SingleFindRegexTokenizer,,311423.0,311
Tokenization,SingleFindRegexTokenizer,,365571.0,312
Tokenization,SingleFindRegexTokenizer,,314421.0,313
Tokenization,SingleFindRegexTokenizer,,314197.0,314
Tokenization,SingleFindRegexTokenizer,,314319.0,315
Tokenization,SingleFindRegexTokenizer,,316331.0,316
Tokenization,SingleFindRegexTokenizer,,317908.0,317
Tokenization,SingleFindRegexTokenizer,,317569.0,318
Tokenization,SingleFindRegexTokenizer,,320292.0,319
Tokenization,SingleFindRegexTokenizer,,361787.0,320
Tokenization,SingleFindRegexTokenizer,,361368.0,321
Tokenization,SingleFindRegexTokenizer,,422676.0,322
Tokenization,SingleFindRegexTokenizer,,357582.0,323
Tokenization,SingleFindRegexTokenizer,,366036.0,324
Tokenization,SingleFindRegexTokenizer,,338448.0,325
Tokenization,SingleFindRegexTokenizer,,354765.0,326
Tokenization,SingleFindRegexTokenizer,,331185.0,327
Tokenization,SingleFindRegexTokenizer,,331158.0,328
Tokenization,SingleFindRegexTokenizer,,345198.0,329
Tokenization,SingleFindRegexTokenizer,,352054.0,330
Tokenization,SingleFindRegexTokenizer,,333846.0,331
Tokenization,SingleFindRegexTokenizer,,333428.0,332
Tokenization,SingleFindRegexTokenizer,,334482.0,333
Tokenization,SingleFindRegexTokenizer,,334284.0,334
