group,function,value,sample_time_nanos,iteration_count
Tokenization,Nom3VecIterator,,164942.0,133
Tokenization,Nom3VecIterator,,166567.0,134
Tokenization,Nom3VecIterator,,168056.0,135
Tokenization,Nom3VecIterator,,168909.0,136
Tokenization,Nom3VecIterator,,170874.0,137
Tokenization,Nom3VecIterator,,171962.0,138
Tokenization,Nom3VecIterator,,183502.0,139
Tokenization,Nom3VecIterator,,174209.0,140
Tokenization,Nom3VecIterator,,176773.0,141
Tokenization,Nom3VecIterator,,176201.0,142
Tokenization,Nom3VecIterator,,179857.0,143
Tokenization,Nom3VecIterator,,178878.0,144
Tokenization,Nom3VecIterator,,180208.0,145
Tokenization,Nom3VecIterator,,214265.0,146
Tokenization,Nom3VecIterator,,212086.0,147
Tokenization,Nom3VecIterator,,251358.0,148
Tokenization,Nom3VecIterator,,225309.0,149
Tokenization,Nom3VecIterator,,193836.0,150
Tokenization,Nom3VecIterator,,188227.0,151
Tokenization,Nom3VecIterator,,189306.0,152
Tokenization,Nom3VecIterator,,189961.0,153
Tokenization,Nom3VecIterator,,195947.0,154
Tokenization,Nom3VecIterator,,194913.0,155
Tokenization,Nom3VecIterator,,193037.0,156
Tokenization,Nom3VecIterator,,197813.0,157
Tokenization,Nom3VecIterator,,195213.0,158
Tokenization,Nom3VecIterator,,200159.0,159
Tokenization,Nom3VecIterator,,198158.0,160
Tokenization,Nom3VecIterator,,201902.0,161
Tokenization,Nom3VecIterator,,201537.0,162
Tokenization,Nom3VecIterator,,206355.0,163
Tokenization,Nom3VecIterator,,207784.0,164
Tokenization,Nom3VecIterator,,216490.0,165
Tokenization,Nom3VecIterator,,221221.0,166
Tokenization,Nom3VecIterator,,278768.0,167
Tokenization,Nom3VecIterator,,210931.0,168
Tokenization,Nom3VecIterator,,211238.0,169
Tokenization,Nom3VecIterator,,211917.0,170
Tokenization,Nom3VecIterator,,213625.0,171
Tokenization,Nom3VecIterator,,214313.0,172
Tokenization,Nom3VecIterator,,215352.0,173
Tokenization,Nom3VecIterator,,217433.0,174
Tokenization,Nom3VecIterator,,218239.0,175
Tokenization,Nom3VecIterator,,219416.0,176
Tokenization,Nom3VecIterator,,220835.0,177
Tokenization,Nom3VecIterator,,221995.0,178
Tokenization,Nom3VecIterator,,257391.0,179
Tokenization,Nom3VecIterator,,384882.0,180
Tokenization,Nom3VecIterator,,235452.0,181
Tokenization,Nom3VecIterator,,228536.0,182
Tokenization,Nom3VecIterator,,228841.0,183
Tokenization,Nom3VecIterator,,229912.0,184
Tokenization,Nom3VecIterator,,230819.0,185
Tokenization,Nom3VecIterator,,233340.0,186
Tokenization,Nom3VecIterator,,233346.0,187
Tokenization,Nom3VecIterator,,233901.0,188
Tokenization,Nom3VecIterator,,235629.0,189
Tokenization,Nom3VecIterator,,236951.0,190
Tokenization,Nom3VecIterator,,241765.0,191
Tokenization,Nom3VecIterator,,239487.0,192
Tokenization,Nom3VecIterator,,260356.0,193
Tokenization,Nom3VecIterator,,246023.0,194
Tokenization,Nom3VecIterator,,342804.0,195
Tokenization,Nom3VecIterator,,319349.0,196
Tokenization,Nom3VecIterator,,249420.0,197
Tokenization,Nom3VecIterator,,357740.0,198
Tokenization,Nom3VecIterator,,359135.0,199
Tokenization,Nom3VecIterator,,251939.0,200
Tokenization,Nom3VecIterator,,251983.0,201
Tokenization,Nom3VecIterator,,252338.0,202
Tokenization,Nom3VecIterator,,252805.0,203
Tokenization,Nom3VecIterator,,254171.0,204
Tokenization,Nom3VecIterator,,255249.0,205
Tokenization,Nom3VecIterator,,257954.0,206
Tokenization,Nom3VecIterator,,258296.0,207
Tokenization,Nom3VecIterator,,259756.0,208
Tokenization,Nom3VecIterator,,260924.0,209
Tokenization,Nom3VecIterator,,262693.0,210
Tokenization,Nom3VecIterator,,265077.0,211
Tokenization,Nom3VecIterator,,265359.0,212
Tokenization,Nom3VecIterator,,266149.0,213
Tokenization,Nom3VecIterator,,264470.0,214
Tokenization,Nom3VecIterator,,268347.0,215
Tokenization,Nom3VecIterator,,268893.0,216
Tokenization,Nom3VecIterator,,269617.0,217
Tokenization,Nom3VecIterator,,271491.0,218
Tokenization,Nom3VecIterator,,272380.0,219
Tokenization,Nom3VecIterator,,277238.0,220
Tokenization,Nom3VecIterator,,276358.0,221
Tokenization,Nom3VecIterator,,278263.0,222
Tokenization,Nom3VecIterator,,280395.0,223
Tokenization,Nom3VecIterator,,282612.0,224
Tokenization,Nom3VecIterator,,282633.0,225
Tokenization,Nom3VecIterator,,282225.0,226
Tokenization,Nom3VecIterator,,361814.0,227
Tokenization,Nom3VecIterator,,286008.0,228
Tokenization,Nom3VecIterator,,285540.0,229
Tokenization,Nom3VecIterator,,286345.0,230
Tokenization,Nom3VecIterator,,290053.0,231
